Wavelength,7-AAD EM,7-AAD AB,Alexa Fluor 488 EM,Alexa Fluor 488 EX,Alexa Fluor 594 EM,Alexa Fluor 594 EX,Alexa Fluor 647 EM,Alexa Fluor 647 EX,Alexa Fluor 700 EM,Alexa Fluor 700 EX,Annexin-V-FLUOS EM,Annexin-V-FLUOS EX,APC (allophycocyanin) EM,APC (allophycocyanin) AB,APC/Cy7 EM,APC/Cy7 EX,APC/Fire-750 EM,APC/Fire-750 EX,ATTO 488 EM,ATTO 488 AB,BD Horizon BUV395 EM,BD Horizon BUV395 EX,BD Horizon BUV496 EM,BD Horizon BUV496 EX,BD Horizon BUV563 EM,BD Horizon BUV563 EX,BD Horizon BUV661 EM,BD Horizon BUV661 EX,BD Horizon BUV737 EM,BD Horizon BUV737 EX,BD Horizon BUV805 EM,BD Horizon BUV805 EX,Brilliant Violet 421 EM,Brilliant Violet 421 EX,Brilliant Violet 480 EM,Brilliant Violet 480 AB,Brilliant Violet 510 EM,Brilliant Violet 510 EX,Brilliant Violet 570 EM,Brilliant Violet 570 EX,Brilliant Violet 605 EM,Brilliant Violet 605 EX,Brilliant Violet 650 EM,Brilliant Violet 650 EX,Brilliant Violet 711 EM,Brilliant Violet 711 EX,Brilliant Violet 785 EM,Brilliant Violet 785 EX,Brilliant Violet 786 EM,Brilliant Violet 786 EX,Cy-Chrome EM,Cy-Chrome EX,Cy3 EM,Cy3 EX,Cy5.5 EM,Cy5.5 AB,DAPI EM,DAPI EX,DyLight 488 EM,DyLight 488 EX,DyLight 649 EM,DyLight 649 EX,eFluor 450 EM,eFluor 450 EX,eFluor 506 EM,eFluor 506 EX,eFluor 660 EM,eFluor 660 EX,Fluorescein (FITC) EM,Fluorescein (FITC) EX,mNeonGreen EM,mNeonGreen EX,Pacific Blue EM,Pacific Blue EX,"PE (R-PE, R-phycoerythrin) EM","PE (R-PE, R-phycoerythrin) EX",PE-Cy5 EM,PE-Cy5 EX,PE-Cy7 EM,PE-Cy7 AB,PE/Dazzle 594 EM,PE/Dazzle 594 EX,PE-eFluor 610 EM,PE-eFluor 610 EX,PE-Texas Red EM,PE-Texas Red EX,PerCP EM,PerCP AB,PerCP-Cy5.5 EM,PerCP-Cy5.5 AB,PerCP-eFluor 710 EM,PerCP-eFluor 710 EX,pHrodo Green EM,pHrodo Green AB,pHrodo Red EM,pHrodo Red EX,Super Bright 645 EM,Super Bright 645 EX,Zombie Aqua EM,Zombie Aqua EX,Zombie UV EM,Zombie UV EX,APC-Vio 770 EM,APC-Vio 770 EX,PE-Fire 640 EM,PE-Fire 640 EX,PE-Fire 700 EM,PE-Fire 700 EX,PE-Fire 810 EM,PE-Fire 810 EX,PE-Vio 615 EM,PE-Vio 615 EX,PerCP-Vio 700 EM,PerCP-Vio 700 EX,SNIR685 EM,SNIR685 EX,Spark YG 570 EM,Spark YG 570 EX,BUV615 EM,BUV615 EX,eVolve 655 EM,eVolve 655 EX
694,0.5781,,,,0.1747,,0.4451,0.0281,0.3405,0.9967,,,0.2248,0.0067,,0.396,0.02,0.38,0.003,,,,,,0.02,0.01,0.46,0.01,0.064,0.258,0.01,0.16,,,0.003,0,0.04,,0.05,,0.14,,0.35,,0.57,0.23,0,0.1,0,0.1,0.292,,0.01,,0.99997,0.38753265,,,,0.0063,0.395,0.0188,,,0.0019,,0.3356,0.0228,,,0.0005,,,,0.0168,,0.292,,0.0144,0.1537,0.02,,0.0357,0,0.0634,,0.1805,0.0348,0.8478,0.3943,0.6739,0.3219,,,0.0735,,0.1562,0,0,0,0,0,0.02,0.25,0.14,0.01,0.99,0.27,,0.17,0.07,0,0.44,0.2,0.8439,0.5228,0,0,0.12,0,0.04,0
695,0.5636,,,,0.1697,,0.4267,0.0252,0.3658,0.9995,,,0.2195,0.0058,,0.4,0.01,0.38,0.003,,,,,,0.02,0.01,0.45,0.01,0.07,0.26,0.01,0.16,,,0.00378,0,0.03,,0.05,,0.14,,0.35,,0.6,0.22,0,0.1,0,0.1,0.2755,,0.0093,,0.99413425,0.36030835,,,,0.0062,0.3685,0.0168,,,0.0019,,0.3198,0.0205,,,0.0006,,,,0.0158,,0.2755,,0.0143,0.1543,0.02,,0.0348,0,0.0615,,0.1707,0.0338,0.8487,0.3746,0.7055,0.317,,,0.0717,,0.1551,0,0,0,0,0,0.02,0.25,0.13,0.01,1,0.25,,0.17,0.07,0,0.44,0.19,0.8129,0.488,0,0,0.12,0,0.04,0
696,0.5613,,,,0.1659,,0.4064,0.0218,0.397,1,,,0.2182,0.0049,,0.402,0.01,0.38,0.003,,,,,,0.02,0.01,0.44,0.01,0.078,0.264,0.01,0.18,,,0.00265,0,0.04,,0.05,,0.14,,0.35,,0.64,0.22,0,0.1,0,0.1,0.2566,,0.0093,,0.9863498,0.32142642,,,,0.0063,0.349,0.0155,,,0.0018,,0.304,0.0179,,,0.0006,,,,0.0159,,0.2566,,0.0139,0.1563,0.02,,0.0334,0,0.0578,,0.154,0.0331,0.8481,0.355,0.7408,0.311,,,0.0696,,0.1555,0,0,0,0,0,0.02,0.25,0.13,0,1,0.23,,0.18,0.07,0,0.44,0.19,0.7831,0.4527,0,0,0.11,0,0.03,0
697,0.5498,,,,0.1625,,0.3899,0.02,0.4249,0.9982,,,0.2134,0.0042,,0.404,0.01,0.38,0.003090909,,,,,,0.02,0.01,0.44,0.01,0.086,0.268,0.01,0.18,,,0.00324,0,0.04,,0.05,,0.14,,0.34,,0.68,0.21,0,0.1,0,0.1,0.25,,0.0085,,0.9649552,0.29809132,,,,0.0069,0.329,0.0139,,,0.0019,,0.2895,0.0161,,,0.0006,,,,0.0158,,0.25,,0.0138,0.1586,0.02,,0.0322,0,0.0574,,0.1446,0.0322,0.846,0.3355,0.7749,0.3035,,,0.0685,,0.1491,0,0,0,0,0,0.02,0.25,0.13,0,1,0.2,,0.18,0.06,0,0.44,0.19,0.7534,0.4193,0,0,0.1,0,0.03,0
698,0.5426,,,,0.1588,,0.3731,0.0191,0.4559,0.9938,,,0.2105,0.0037,,0.406,0.01,0.38,0.003030303,,,,,,0.02,0.01,0.43,0.01,0.094,0.272,0.01,0.18,,,0,0,,,0.04,,0.14,,0.34,,0.73,0.2,0,0.1,0,0.1,0.224,,0.0083,,0.95911944,0.2630886,,,,0.007,0.3068,0.0132,,,0.0019,,0.275,0.0146,,,0.0006,,,,0.0147,,0.224,,0.0135,0.1611,0.02,,0.0312,0,0.0522,,0.1379,0.0316,0.8422,0.3151,0.8049,0.2951,,,0.0661,,0.1488,0,0,0,0,0,0.02,0.25,0.12,0.01,0.99,0.18,,0.19,0.06,0,0.45,0.18,0.7212,0.391,0,0,0.1,0,0.02,0
699,0.5358,,,,0.1523,,0.3564,0.0171,0.488,0.9868,,,0.205,0.0031,,0.408,0.01,0.385,0.002861472,,,,,,0.02,0.01,0.43,0.01,0.102,0.276,0.01,0.18,,,0,0,,,0.04,,0.13,,0.33,,0.76,0.2,0,0.11,0,0.11,0.2165,,0.0082,,0.92411464,0.24170806,,,,0.0064,0.2895,0.012,,,0.0018,,0.2635,0.0132,,,0.0006,,,,0.0149,,0.2165,,0.0134,0.1631,0.02,,0.0295,0,0.0518,,0.1305,0.0313,0.8369,0.2965,0.8316,0.2859,,,0.0642,,0.1482,0,0,0,0,0,0.02,0.25,0.12,0.01,0.98,0.17,,0.19,0.06,0,0.45,0.18,0.6877,0.3678,0,0,0.1,0,0.02,0
700,0.5263,,,,0.1491,,0.3406,0.0164,0.5188,0.9774,,,0.2025,0.0027,,0.41,0.01,0.39,0.002627706,,,,,,0.02,0.01,0.41,0.01,0.11,0.28,0.01,0.19,,,0,0,,,0.04,,0.13,,0.31,,0.78,0.19,0,0.11,0,0.11,0.2075,,0.0079,,0.91244304,0.22808592,,,,0.007,0.272,0.0112,,,0.0015,,0.2519,0.0116,,,0.0005,,,,0.0142,,0.2075,,0.0132,0.1644,0.02,,0.0291,0,0.0483,,0.1199,0.0308,0.8285,0.2753,0.8575,0.2759,,,0.0636,,0.1466,0,0,0,0,0,0.02,0.25,0.11,,0.97,0.15,,0.19,0.06,0,0.46,0.18,0.6528,0.3409,0,0,0.1,0,0.02,0
701,0.5092,,,,0.1439,,0.3303,,0.5488,0.9654,,,0.1981,,,0.412,0.01,0.39,0.002372294,,,,,,0.02,0.01,0.39,0.01,0.116,0.284,0.01,0.2,,,0,0,,,0.03,,0.13,,0.32,,0.83,0.19,0,0.11,0,0.11,0.1995,,0.0077,,0.89688426,0.1930932,,,,0.0067,0.2598,0.0098,,,0.0017,,0.2438,0.0102,,,0.0005,,,,0.0139,,0.1995,,0.0131,0.1647,0.02,,0.0281,,0.0451,,0.1216,0.0304,0.819,0.2572,0.8834,0.265,,,,,0.1445,,0,0,0,0,0.02,0.25,,,0.95,0.14,,0.19,0.06,0,0.46,0.18,0.6186,0.3133,,,0.09,0,0.01,0
702,0.503,,,,0.1397,,0.318,,0.5902,0.9512,,,0.1941,,,0.414,0.01,0.39,0.002138528,,,,,,0.02,0.01,0.4,0.01,0.122,0.288,0.01,0.21,,,0,0,,,0.03,,0.12,,0.31,,0.86,0.18,0,0.11,0,0.11,0.1877,,0.0073,,0.8618894,0.18337023,,,,0.0062,0.2412,0.0095,,,0.0016,,0.2356,0.0095,,,0.0005,,,,0.0135,,0.1877,,0.013,0.1655,0.02,,0.0269,,0.0457,,0.1086,0.0301,0.8067,0.2404,0.9078,0.2534,,,,,0.1442,,0,0,0,0,0.01,0.25,,,0.92,0.13,,0.2,0.05,0,0.46,0.17,0.5862,0.2862,,,0.08,0,0.01,0
703,0.4908,,,,0.1352,,0.3064,,0.6247,0.934,,,0.1922,,,0.416,0.01,0.39,0.001969697,,,,,,0.02,0.01,0.39,0.01,0.128,0.292,0.01,0.21,,,0,0,,,0.05,,0.12,,0.3,,0.87,0.17,0,0.11,0,0.11,0.1707,,0.0071,,0.84438205,0.15225673,,,,0.0074,0.2332,0.0089,,,0.0016,,0.2268,0.0092,,,0.0005,,,,0.0127,,0.1707,,0.0128,0.166,0.02,,0.0269,,0.0406,,0.1069,0.0297,0.793,0.2227,0.9293,0.2413,,,,,0.1435,,0,0,0,0,0.02,0.25,,,0.9,0.12,,0.2,0.05,0,0.46,0.17,0.5553,0.2604,,,0.08,0,0.01,0
704,0.4824,,,,0.13,,0.2973,,0.6658,0.9153,,,0.189,,,0.418,0.01,0.39,0.001909091,,,,,,0.02,0.01,0.38,0.01,0.134,0.296,0.01,0.21,,,0,0,,,0.06,,0.12,,0.3,,0.91,0.16,0,0.11,0,0.11,0.167,,0.0067,,0.795777,0.14253376,,,,0.0065,0.2163,0.008,,,0.0016,,0.2179,0.0078,,,0.0005,,,,0.0126,,0.167,,0.0126,0.1664,0.02,,0.0244,,0.04,,0.0985,0.0295,0.7775,0.2047,0.9476,0.229,,,,,0.1401,,0,0,0,0,0.02,0.25,,,0.87,0.1,,0.2,0.05,0,0.47,0.15,0.5263,0.2363,,,0.08,0,0.01,0
705,0.4717,,,,0.1251,,0.2845,,0.6825,0.8936,,,0.1844,,0.01,0.42,0.01,0.39,0.002,,,,,,0.02,0.01,0.38,0.01,0.14,0.3,0.01,0.21,,,0,0,,,0.05,,0.12,,0.29,,0.93,0.15,0,0.11,0,0.11,0.1585,,0.0064,,0.7607722,0.12503241,,,,0.0069,0.2093,0.0081,,,0.0014,,0.2099,0.007,,,0.0005,,,,0.0117,,0.1585,,0.0124,0.1668,0.02,,0.0246,,0.0388,,0.0977,0.0294,0.7607,0.1865,0.964,0.2163,,,,,0.1427,,0,0,0,0,0.02,0.25,,,0.85,0.1,,0.21,0.05,0,0.47,0.15,0.4985,0.2156,,,0.07,0,0.01,0
706,0.4601,,,,0.1225,,0.2749,,0.7332,0.8704,,,0.1831,,0.01,0.42,0.02,0.39,0.002,,,,,,0.02,0.01,0.38,0.01,0.162,0.304,0.01,0.22,,,0,0,,,0.05,,0.12,,0.28,,0.95,0.14,0,0.12,0,0.12,0.1523,,0.006,,0.7393777,0.11335487,,,,0.0065,0.1979,0.0073,,,0.0016,,0.2018,0.0064,,,0.0005,,,,0.0121,,0.1523,,0.0126,0.1675,0.02,,0.0237,,0.0359,,0.0963,0.0292,0.7424,0.1694,0.9804,0.2036,,,,,0.1383,,0,0,0,0,0.02,0.26,,,0.82,0.09,,0.21,0.04,0,0.47,0.14,0.4706,0.2013,,,0.07,0,0.01,0
707,0.4513,,,,0.1187,,0.2693,,0.7465,0.8453,,,0.1806,,0.01,0.42,0.01,0.395,0.002,,,,,,0.02,0.01,0.37,0.01,0.184,0.308,0.01,0.22,,,0,0,,,0.05,,0.12,,0.27,,0.96,0.14,0,0.12,0,0.12,0.1476,,0.0055,,0.72576743,0.10752109,,,,0.0069,0.1907,0.0068,,,0.0013,,0.1964,0.0058,,,0.0005,,,,0.0111,,0.1476,,0.0126,0.1682,0.02,,0.023,,0.0353,,0.0967,0.0291,0.7244,0.1544,0.9927,0.1909,,,,,0.1374,,0,0,0,0,0.01,0.26,,,0.78,0.08,,0.21,0.04,0,0.47,0.13,0.4426,0.1946,,,0.07,0,0.01,0
708,0.4469,,,,0.1149,,0.2625,,0.7948,0.8188,,,0.1814,,0.01,0.42,0.01,0.4,0.002,,,,,,0.02,0.01,0.37,0.01,0.206,0.312,0.01,0.23,,,0,0,,,0.05,,0.12,,0.27,,0.97,0.13,0,0.12,0,0.12,0.1415,,0.0054,,0.68104964,0.09196434,,,,0.0066,0.1802,0.0069,,,0.0014,,0.1911,0.0049,,,0.0004,,,,0.0112,,0.1415,,0.0124,0.1704,0.02,,0.0221,,0.0322,,0.0886,0.0289,0.7046,0.1393,0.9994,0.1783,,,,,0.1382,,0,0,0,0,0.01,0.26,,,0.75,0.07,,0.22,0.04,0,0.47,0.12,0.4155,0.1932,,,0.06,0,0,0
709,0.4355,,,,0.1098,,0.2528,,0.8274,0.791,,,0.1786,,0.01,0.42,0.01,0.4,0.002,,,,,,0.01,0.01,0.36,0.01,0.228,0.316,0.01,0.23,,,0,0,,,0.04,,0.12,,0.26,,0.98,0.12,0,0.12,0,0.12,0.1292,,0.0053,,0.66742945,0.08613056,,,,0.0065,0.175,0.0065,,,0.0014,,0.1878,0.0041,,,0.0004,,,,0.0107,,0.1292,,0.0125,0.1705,0.02,,0.0223,,0.0311,,0.0902,0.0288,0.6844,0.1276,1,0.1655,,,,,0.1368,,0,0,0,0,0.02,0.26,,,0.71,0.06,,0.22,0.04,0,0.46,0.12,0.3901,0.1859,,,0.06,0,0,0
710,0.418,,,,0.1065,,0.2494,,0.8573,0.7613,,,0.176,,0.01,0.42,0.01,0.4,0.002,,,,,,0.01,0.01,0.36,0.01,0.25,0.32,0.01,0.23,,,0,0,,,0.05,,0.12,,0.26,,1,0.11,0,0.13,0,0.13,0.124,,0.0048,,0.64603484,0.072508425,,,,0.0068,0.1662,0.0062,,,0.0014,,0.1845,0.0036,,,0.0004,,,,0.01,,0.124,,0.0125,0.171,0.02,,0.0207,,0.0298,,0.0874,0.0287,0.6635,0.114,0.9959,0.1531,,,,,0.1366,,0,0,0,0,0.02,0.27,,,0.68,0.06,,0.22,0.04,0,0.46,0.11,0.3677,0.1758,,,0.06,0,0,0
711,0.4197,,,,0.1025,,0.2446,,0.8815,0.7317,,,0.1756,,0.012,0.422,0.01,0.405,0.002090909,,,,,,0.01,0.01,0.35,0.01,0.272,0.316,0.01,0.24,,,0,0,,,0.05,,0.12,,0.26,,1,0.1,0,0.13,0,0.13,0.1212,,0.005,,0.5974299,0.06473005,,,,0.0068,0.1575,0.0057,,,0.0012,,0.1798,0.0032,,,0.0003,,,,0.0095,,0.1212,,0.0127,0.1724,0.02,,0.021,,0.0306,,0.0869,0.0286,0.6438,0.1018,0.9891,0.1411,,,,,0.1317,,0,0,0,0,0.02,0.27,,,0.64,0.05,,0.22,0.04,0,0.45,0.11,0.3483,0.1694,,,0.06,0,0,0
712,0.4108,,,,0.1004,,0.2418,,0.9075,0.7003,,,0.1755,,0.014,0.424,0.02,0.41,0.002030303,,,,,,0.01,0.01,0.34,0.01,0.294,0.312,0.01,0.24,,,0,0,,,0.04,,0.11,,0.25,,1,0.09,0,0.13,0,0.13,0.1207,,0.0043,,0.5624251,0.060840864,,,,0.0067,0.1575,0.0055,,,0.0014,,0.1752,0.0033,,,0.0003,,,,0.0096,,0.1207,,0.0131,0.1739,0.02,,0.0208,,0.0248,,0.0883,0.0285,0.623,0.0907,0.9791,0.1297,,,,,0.1325,,0,0,0,0,0.02,0.28,,,0.61,0.05,,0.23,0.03,0,0.45,0.11,0.3308,0.1679,,,0.06,0,0,0
713,0.4012,,,,0.0965,,0.2364,,0.9255,0.6691,,,0.1732,,0.016,0.426,0.01,0.415,0.001861472,,,,,,0.01,0.01,0.34,0.01,0.316,0.308,0.01,0.24,,,0,0,,,0.03,,0.11,,0.24,,1,0.08,0,0.13,0,0.13,0.1137,,0.0045,,0.5410404,0.05499711,,,,0.0064,0.1483,0.0052,,,0.0013,,0.1729,0.003,,,0.0003,,,,0.0094,,0.1137,,0.0132,0.1766,0.02,,0.0189,,0.0247,,0.0857,0.0283,0.6031,0.082,0.9653,0.1187,,,,,0.1322,,0,0,0,0,0.02,0.28,,,0.58,0.04,,0.23,0.03,0,0.44,0.1,0.3135,0.1624,,,0.06,0,0,0
714,0.3887,,,,0.0937,,0.2355,,0.9476,0.6366,,,0.173,,0.018,0.428,0.01,0.42,0.001627706,,,,,,0.01,0.01,0.34,0.01,0.338,0.304,0.01,0.24,,,0,0,,,0.02,,0.1,,0.23,,1,0.08,0,0.14,0,0.14,0.1123,,0.0042,,0.5274203,0.05110792,,,,0.0059,0.1426,0.0051,,,0.0013,,0.1707,0.0028,,,0.0003,,,,0.0089,,0.1123,,0.0135,0.1797,0.02,,0.0191,,0.0248,,0.0849,0.0281,0.5833,0.0736,0.948,0.1084,,,,,0.1285,,0,0,0,0,0.02,0.29,,,0.55,0.04,,0.23,0.03,0,0.43,0.09,0.2954,0.1474,,,0.05,0,0,0
715,0.3789,,,,0.0901,,0.2327,,0.9621,0.6049,,,0.1719,,0.02,0.43,0.02,0.425,0.001372294,,,,,,0.01,0.01,0.34,0.01,0.36,0.3,0.01,0.24,,,0,0,,,0.02,,0.1,,0.23,,1,0.08,0.01,0.14,0.01,0.14,0.1066,,0.0039,,0.49241546,0.04331957,,,,0.0069,0.1381,0.0049,,,0.0013,,0.1683,0.0024,,,0.0003,,,,0.0081,,0.1066,,0.014,0.1831,0.02,,0.0191,,0.0234,,0.0861,0.028,0.5639,0.0657,0.9292,0.0988,,,,,0.1282,,0,0,0,0,0.02,0.29,,,0.51,0.03,,0.24,0,0,0.42,0.09,0.278,0.1328,,,0.05,0,0,0
716,0.3743,,,,0.0852,,0.2309,,0.9783,0.5728,,,0.1705,,0.022,0.438,0.02,0.43,0.001138528,,,,,,0.01,0.01,0.33,0.01,0.396,0.296,0.01,0.24,,,0,0,,,0.04,,0.1,,0.23,,0.98,0.07,0.01,0.14,0.01,0.14,0.1075,,0.004,,0.47880527,0.041374978,,,,0.0073,0.1363,0.0049,,,0.0012,,0.1659,0.0017,,,0.0004,,,,0.0075,,0.1075,,0.0146,0.1872,0.02,,0.0188,,0.0223,,0.086,0.0281,0.5446,0.0587,0.9075,0.0896,,,,,0.1245,,0,0,0,0,0.02,0.3,,,0.48,0.03,,0.24,0,0,0.41,0.08,0.2621,0.1223,,,0.05,0,0,0
717,0.3628,,,,0.0832,,0.2274,,0.9818,0.5413,,,0.1707,,0.024,0.446,0.01,0.45,0.000969697,,,,,,0.01,0.01,0.32,0.01,0.432,0.292,0.01,0.24,,,0,0,,,0.05,,0.1,,0.22,,0.96,0.07,0.01,0.15,0.01,0.15,0.1052,,0.0037,,0.44768766,0.03358663,,,,0.0066,0.1336,0.005,,,0.0013,,0.1631,0.002,,,0.0004,,,,0.0076,,0.1052,,0.0155,0.1915,0.02,,0.0175,,0.0206,,0.0853,0.0281,0.5264,0.0525,0.8821,0.0809,,,,,0.118,,0,0,0,0,0.02,0.3,,,0.45,0.02,,0.24,0,0,0.4,0.08,0.2479,0.1209,,,0.05,0,0,0
718,0.3563,,,,0.0807,,0.226,,0.9923,0.5102,,,0.1716,,0.026,0.454,0.01,0.47,0.000909091,,,,,,0.01,0.01,0.32,0.01,0.468,0.288,0.01,0.24,,,0,0,,,0.04,,0.1,,0.21,,0.95,0.06,0.01,0.15,0.01,0.15,0.1019,,0.0036,,0.43991327,0.03358663,,,,0.0055,0.1285,0.0041,,,0.0011,,0.1603,0.0019,,,0.0004,,,,0.0077,,0.1019,,0.0164,0.1949,0.02,,0.0171,,0.0195,,0.0798,0.028,0.5091,,0.8541,0.073,,,,,0.1196,,0,0,0,0,0.02,0.31,,,0.42,0.02,,0.24,0,0,0.38,0.07,0.2354,0.1208,,,0.05,0,0,0
719,0.3445,,,,0.0766,,0.2223,,1,0.4801,,,0.1703,,0.028,0.462,0.01,0.465,0.001,,,,,,0.01,0.01,0.31,0.01,0.504,0.284,0.01,0.24,,,0,0,,,0.03,,0.1,,0.21,,0.93,0.05,0.01,0.16,0.01,0.16,0.099,,0.0032,,0.40490848,0.02968747,,,,0.0067,0.1273,0.0042,,,0.0011,,0.1598,0.0016,,,0.0004,,,,0.0068,,0.099,,0.0171,0.1998,0.02,,0.0164,,0.0182,,0.0829,0.0281,0.4919,,0.8237,0.0657,,,,,0.1161,,0,0,0,0,0.02,0.32,,,0.4,0.02,,0.24,0,0,0.37,0.06,0.2236,0.1149,,,0.05,0,0,0
720,0.3415,,,,0.0736,,0.2213,,0.9987,0.4504,,,0.1696,,0.03,0.47,0.02,0.46,0.001,,,,,,0.01,0.01,0.31,0.01,0.54,0.28,0.01,0.24,,,0,0,,,0.03,,0.1,,0.21,,0.91,0.05,0.01,0.16,0.01,0.16,0.0957,,0.0029,,0.39518547,0.027732903,,,,0.0073,0.1217,0.0043,,,0.001,,0.1593,0.0015,,,0.0004,,,,0.0066,,0.0957,,0.0185,0.2052,0.02,,0.0154,,0.0174,,0.0856,0.028,0.4751,,0.7939,0.0591,,,,,0.115,,0,0,0,0,0.03,0.33,,,0.38,0.02,,0.25,0,0,0.36,0.06,0.2126,0.1067,,,0.05,0,0,0
721,0.3337,,,,0.0731,,0.2205,,0.9953,0.4216,,,0.168,,0.034,0.482,0.03,0.475,0.001,,,,,,0.01,0.01,0.3,0.01,0.572,0.272,0.01,0.24,,,0,0,,,0.03,,0.1,,0.2,,0.9,0.04,0.01,0.16,0.01,0.16,0.0915,,0.003,,0.37379086,0.027732903,,,,0.0067,0.1205,,,,0.0011,,0.1592,0.0019,,,0.0003,,,,0.0067,,0.0915,,0.02,0.2096,0.02,,0.0155,,0.018,,0.0847,0.0278,0.4599,,0.7642,0.0529,,,,,0.1105,,0,0,0,0,0.03,0.34,,,0.35,0.01,,0.25,0,0,0.35,0.05,0.2027,0.0985,,,0.05,0,0,0
722,0.3158,,,,0.0703,,0.2176,,0.9877,0.3948,,,0.1657,,0.038,0.494,0.02,0.49,0.001,,,,,,0.01,0.01,0.3,0.01,0.604,0.264,0.01,0.24,,,0,0,,,,,0.09,,0.19,,0.87,0.04,0.01,0.17,0.01,0.17,0.0901,,0.0029,,0.36405787,0.023833742,,,,0.0065,0.1177,,,,0.001,,0.1591,0.0014,,,0.0003,,,,0.0064,,0.0901,,0.0215,0.2155,0.02,,0.0154,,0.0162,,0.0876,0.0279,0.445,,0.7354,0.0475,,,,,0.1101,,0,0,0,0,0.03,0.35,,,0.33,0.01,,0.25,0,0,0.33,0.05,0.1938,0.0918,,,0.04,0,0,0
723,0.311,,,,0.0672,,0.2181,,0.9609,0.3681,,,0.1656,,0.042,0.506,0.02,0.5,0.001,,,,,,0.01,0.01,0.29,0.01,0.636,0.256,0.01,0.24,,,0,0,,,,,0.09,,0.19,,0.85,0.03,0.02,0.17,0.02,0.17,0.0877,,0.0029,,0.3562835,0.023833742,,,,0.0059,0.1149,,,,0.001,,0.156,0.0008,,,0.0002,,,,0.0065,,0.0877,,0.0237,0.2213,0.02,,0.0147,,0.0162,,0.0893,0.0278,0.4316,,0.7049,0.0426,,,,,0.1064,,0,0,0,0,0.03,0.36,,,0.3,0.01,,0.25,0,0,0.32,0.05,0.186,0.0813,,,0.04,0,0,0
724,0.3027,,,,0.0636,,0.215,,0.964,0.3425,,,0.1653,,0.046,0.518,0.03,0.51,0.001,,,,,,0.01,0.01,0.29,0.01,0.668,0.248,0.01,0.23,,,0,0,,,,,0.09,,0.18,,0.83,0.03,0.02,0.18,0.02,0.18,0.0849,,0.0027,,0.3368275,0.02382377,,,,0.0062,0.113,,,,0.0011,,0.1529,0.0011,,,0.0003,,,,0.0066,,0.0849,,0.0258,0.2273,0.02,,0.0141,,0.0148,,0.0893,0.0276,0.4192,,0.6704,0.0382,,,,,0.1028,,0,0,0,0,0.04,0.37,,,0.29,0.01,,0.25,0,0,0.3,0.04,0.1792,0.0718,,,0.05,0,0,0
725,0.3033,,,,0.0619,,0.2143,,0.94,0.3175,,,0.1631,,0.05,0.53,0.03,0.525,0.001,,,,,,0.01,0.01,0.28,0.01,0.7,0.24,0.01,0.23,,,0,0,,,,,0.09,,0.18,,0.8,0.03,0.02,0.18,0.02,0.18,0.0887,,0.0025,,0.32905307,0.023813797,,,,0.0064,0.1107,,,,0.001,,0.1513,0.0009,,,0.0003,,,,,,0.0887,,0.0278,0.2337,0.02,,0.0145,,0.0145,,0.0922,0.0276,0.4071,,0.6355,0.0343,,,,,0.0974,,0,0,0,0,0.03,0.39,,,0.27,0.01,,0.25,0,0,0.29,0.04,0.1732,0.066,,,0.05,0,0,0
726,0.2927,,,,0.0605,,0.2097,,0.9259,0.2948,,,0.1605,,0.056,0.542,0.04,0.54,0.001,,,,,,0.01,0.01,0.27,0.01,0.734,0.232,0.01,0.23,,,0,0,,,,,0.09,,0.17,,0.78,0.03,0.02,0.19,0.02,0.19,0.0807,,0.0025,,0.3076585,0.01992461,,,,0.006,0.1095,,,,0.001,,0.1497,0.0012,,,0.0003,,,,,,0.0807,,0.0305,0.2415,0.02,,0.0141,,0.0149,,0.0941,0.0276,0.3969,,0.6006,0.0307,,,,,0.0964,,0,0,0,0,0.04,0.4,,,0.26,0.01,,0.25,0,0,0.28,0.04,0.1678,0.0636,,,0.05,0,0,0
727,0.2861,,,,0.0585,,0.2084,,0.8915,0.2728,,,0.1554,,0.062,0.554,0.04,0.555,0.001,,,,,,0.01,0.01,0.26,0.01,0.768,0.224,0.01,0.23,,,0,0,,,,,0.09,,0.17,,0.75,0.03,0.02,0.2,0.02,0.2,0.0783,,0.0026,,0.2979255,0.016025448,,,,0.0064,0.1064,,,,0.0011,,0.1474,0.0012,,,0.0003,,,,,,0.0783,,0.0336,0.2491,0.02,,0.0123,,0.0146,,0.0914,0.0276,0.3871,,0.5694,0.0276,,,,,0.0933,,0,0,0,0,0.05,0.42,,,0.24,0.01,,0.25,0,0,0.27,0.03,0.1621,0.0654,,,0.05,0,0,0
728,0.2769,,,,0.0579,,0.2077,,0.873,0.2527,,,0.1553,,0.068,0.566,0.05,0.57,0.001,,,,,,0.01,0.01,0.26,0.01,0.802,0.216,0.01,0.23,,,0,0,,,,,0.08,,0.17,,0.73,0.03,0.03,0.2,0.03,0.2,0.0759,,0.0023,,0.2882025,0.016025448,,,,0.0069,0.1058,,,,0.001,,0.145,0.0005,,,0.0003,,,,,,0.0759,,0.0371,0.2564,0.02,,0.0129,,0.012,,0.0945,0.0277,0.3786,,0.5404,0.0248,,,,,0.0904,,0,0,0,0,0.05,0.43,,,0.22,0.01,,0.25,0,0,0.25,0.03,0.1566,0.0679,,,0.04,0,0,0
